1.214320410094316e+01 1.697754998016541e+01 2.079596723692875e+01 2.436078907722343e+01 2.780188533482107e+01 3.116980645517759e+01 3.448979443544251e+01 3.777626735349331e+01 4.103820422858713e+01 4.428154886086952e+01 4.751042018901011e+01 5.072777663901864e+01 5.393580540155993e+01 5.713616257201217e+01 6.033012759648788e+01 6.351870609662663e+01 6.670270035318002e+01 6.988275884332998e+01 7.305941181964245e+01 7.623309735416031e+01 7.940418072622660e+01 8.257296907330348e+01 8.573972261226652e+01 8.890466333916935e+01 9.206798184903710e+01 9.522984273614290e+01 9.839038890996150e+01 1.015497450740138e+02 1.047080205520966e+02 1.078653116011285e+02 1.110217033167318e+02 1.141772712132156e+02 1.173320825413504e+02 1.204861973935503e+02 1.236396696355784e+02 1.267925476958645e+02 1.299448752372733e+02 1.330966917313318e+02 1.362480329510971e+02 1.393989313958480e+02 1.425494166583910e+02 1.456995157438479e+02 1.488492533472693e+02 1.519986520961602e+02 1.551477327629977e+02 1.582965144519989e+02 1.614450147637120e+02 1.645932499404549e+02 1.677412349951530e+02 1.708889838257540e+02 1.740365093170700e+02 1.771838234316353e+02 1.803309372909397e+02 1.834778612482081e+02 1.866246049537328e+02 1.897711774136495e+02 1.929175870428893e+02 1.960638417129921e+02 1.992099487953419e+02 2.023559152003340e+02 
1.320262039682780e+01 1.812756410109099e+01 2.199995508245205e+01 2.560405671776958e+01 2.907581690304254e+01 3.246863458056592e+01 3.580937255437924e+01 3.911347392609500e+01 4.239061134791663e+01 4.564722088121432e+01 4.888778347871460e+01 5.211553131159070e+01 5.533286327912259e+01 5.854160228978883e+01 6.174316131767002e+01 6.493865432800368e+01 6.812897255537612e+01 7.131483827516372e+01 7.449684353389625e+01 7.767547857706430e+01 8.085115306589451e+01 8.402421214944918e+01 8.719494880310985e+01 9.036361341563838e+01 9.353042132034962e+01 9.669555877065838e+01 9.985918772493480e+01 1.030214497103424e+02 1.061824689673214e+02 1.093423550271660e+02 1.125012048391115e+02 1.156591045366706e+02 1.188161309129959e+02 1.219723526599584e+02 1.251278314141466e+02 1.282826226441557e+02 1.314367764066779e+02 1.345903379935800e+02 1.377433484879418e+02 1.408958452437128e+02 1.440478623009944e+02 1.471994307468473e+02 1.503505790298005e+02 1.535013332348792e+02 1.566517173248251e+02 1.598017533522800e+02 1.629514616469344e+02 1.661008609810430e+02 1.692499687161601e+02 1.723988009335536e+02 1.755473725503808e+02 1.786956974234046e+02 1.818437884417895e+02 1.849916576103062e+02 1.881393161240661e+02 1.912867744357935e+02 1.944340423164876e+02 1.975811289102205e+02 2.007280427837143e+02 2.038747919712911e+02 
1.425834081342477e+01 1.927029374024363e+01 2.319499619780540e+01 2.683751813234218e+01 3.033950401737193e+01 3.375702601508615e+01 3.711847330416380e+01 4.044025852409455e+01 4.373271352200463e+01 4.700274443060279e+01 5.025517953352549e+01 5.349351484507861e+01 5.672035420773528e+01 5.993768268399717e+01 6.314704355796593e+01 6.634965692140253e+01 6.954650144908892e+01 7.273837219992976e+01 7.592592235609010e+01 7.910969393376075e+01 8.229014075694839e+01 8.546764589903464e+01 8.864253510083810e+01 9.181508721751163e+01 9.498554244095114e+01 9.815410883579196e+01 1.013209675822409e+02 1.044862772168599e+02 1.076501770893797e+02 1.108127902006710e+02 1.139742255481847e+02 1.171345800763801e+02 1.202939403080673e+02 1.234523837162900e+02 1.266099798838899e+02 1.297667914883220e+02 1.329228751418324e+02 1.360782821113067e+02 1.392330589375126e+02 1.423872479698327e+02 1.455408878297084e+02 1.486940138136670e+02 1.518466582449821e+02 1.549988507814526e+02 1.581506186855984e+02 1.613019870625205e+02 1.644529790698880e+02 1.676036161037749e+02 1.707539179635635e+02 1.739039029986021e+02 1.770535882389431e+02 1.802029895121528e+02 1.833521215478880e+02 1.865009980717205e+02 1.896496318894755e+02 1.927980349631943e+02 1.959462184796620e+02 1.990941929123650e+02 2.022419680775673e+02 2.053895531851842e+02 
1.531088738371826e+01 2.040658084123940e+01 2.438203752310935e+01 2.806213667673665e+01 3.159388767653705e+01 3.503588184249170e+01 3.841795052612928e+01 4.175742564065646e+01 4.506526650448930e+01 4.834882851904558e+01 5.161327327675255e+01 5.486235099005228e+01 5.809886371139551e+01 6.132495390772858e+01 6.454229180113356e+01 6.775220120957741e+01 7.095574654200342e+01 7.415379443604692e+01 7.734705836958332e+01 8.053613155687364e+01 8.372151160876317e+01 8.690361929211517e+01 9.008281298945218e+01 9.325939997749968e+01 9.643364531979415e+01 9.960577894735971e+01 1.027760013476445e+02 1.059444881732995e+02 1.091113940045494e+02 1.122768554424520e+02 1.154409936688323e+02 1.186039165778963e+02 1.217657205613902e+02 1.249264920116694e+02 1.280863085936501e+02 1.312452403262968e+02 1.344033505062918e+02 1.375606965002509e+02 1.407173304269146e+02 1.438732997468211e+02 1.470286477738485e+02 1.501834141204886e+02 1.533376350867032e+02 1.564913440005592e+02 1.596445715175150e+02 1.627973458841045e+02 1.659496931708989e+02 1.691016374788420e+02 1.722532011224640e+02 1.754044047929561e+02 1.785552677036293e+02 1.817058077199767e+02 1.848560414761794e+02 1.880059844797092e+02 1.911556512054101e+02 1.943050551802818e+02 1.974542090600275e+02 2.006031246982722e+02 2.037518132092817e+02 2.069002850248581e+02 
1.636067374845703e+01 2.153712033021912e+01 2.556187331703742e+01 2.927873064905346e+01 3.283977573211622e+01 3.630598279433495e+01 3.970855002079166e+01 4.306568303296965e+01 4.638893946044927e+01 4.968610457227263e+01 5.296265999251429e+01 5.622260085223910e+01 5.946892082454269e+01 6.270391504603713e+01 6.592937724574247e+01 6.914673246815570e+01 7.235712903097814e+01 7.556150381874664e+01 7.876062963783659e+01 8.195515020473127e+01 8.514560642441919e+01 8.833245641730562e+01 9.151609098287341e+01 9.469684568166826e+01 9.787501037678754e+01 1.010508368430280e+02 1.042245448895500e+02 1.073963273271558e+02 1.105663540289282e+02 1.137347752731427e+02 1.169017245133609e+02 1.200673206878801e+02 1.232316701561229e+02 1.263948683309115e+02 1.295570010612779e+02 1.327181458094715e+02 1.358783726572396e+02 1.390377451697580e+02 1.421963211402938e+02 1.453541532344763e+02 1.485112895497011e+02 1.516677741024972e+02 1.548236472544963e+02 1.579789460858867e+02 1.611337047237892e+02 1.642879546318029e+02 1.674417248659887e+02 1.705950423017801e+02 1.737479318355906e+02 1.769004165643903e+02 1.800525179459885e+02 1.832042559424412e+02 1.863556491485986e+02 1.895067149075749e+02 1.926574694146850e+02 1.958079278111427e+02 1.989581042687169e+02 2.021080120663274e+02 2.052576636594691e+02 2.084070707432371e+02 
1.740803380308654e+01 2.266249343369419e+01 2.673517730537929e+01 3.048800194791476e+01 3.407786770448166e+01 3.756801049545572e+01 4.099092767011689e+01 4.436565718248049e+01 4.770432818346325e+01 5.101513776676603e+01 5.430387508267424e+01 5.757477132421974e+01 6.083100540785416e+01 6.407502048894219e+01 6.730873037866365e+01 7.053365880847214e+01 7.375103611311624e+01 7.696186801195017e+01 8.016698558628613e+01 8.336708227144321e+01 8.656274168813339e+01 8.975445888822817e+01 9.294265678585921e+01 9.612769901510015e+01 9.930990009915125e+01 1.024895335716772e+02 1.056668385206287e+02 1.088420249042598e+02 1.120152779024305e+02 1.151867615032358e+02 1.183566214785994e+02 1.215249878679069e+02 1.246919770627597e+02 1.278576935661900e+02 1.310222314845682e+02 1.341856757987357e+02 1.373481034518120e+02 1.405095842839980e+02 1.436701818390530e+02 1.468299540626674e+02 1.499889539093486e+02 1.531472298715976e+02 1.563048264427888e+02 1.594617845232974e+02 1.626181417778746e+02 1.657739329509913e+02 1.689291901458332e+02 1.720839430717676e+02 1.752382192643768e+02 1.783920442815554e+02 1.815454418786766e+02 1.846984341653816e+02 1.878510417462241e+02 1.910032838470862e+02 1.941551784290076e+02 1.973067422908909e+02 2.004579911623157e+02 2.036089397875722e+02 2.067596020018757e+02 2.099099908005741e+02 
1.845324137106564e+01 2.378319191165097e+01 2.790252664402610e+01 3.169055785739553e+01 3.530877396535428e+01 3.882256412836413e+01 4.226566383725525e+01 4.565790572234063e+01 4.901196583120343e+01 5.233643632403327e+01 5.563740213627405e+01 5.891932211396583e+01 6.218555429088747e+01 6.543868531831249e+01 6.868074571535364e+01 7.191335536289196e+01 7.513782469319725e+01 7.835522680278153e+01 8.156644993887868e+01 8.477223641205040e+01 8.797321191866845e+01 9.116990795902767e+01 9.436277920061150e+01 9.755221708450276e+01 1.007385606014936e+02 1.039221049095190e+02 1.071031082860829e+02 1.102817977831903e+02 1.134583738615754e+02 1.166330142149384e+02 1.198058769461994e+02 1.229771032214703e+02 1.261468195001031e+02 1.293151394184157e+02 1.324821653887373e+02 1.356479899631116e+02 1.388126970013956e+02 1.419763626759377e+02 1.451390563390900e+02 1.483008412750521e+02 1.514617753537531e+02 1.546219116014527e+02 1.577812987002253e+02 1.609399814265444e+02 1.640980010374722e+02 1.672553956116828e+02 1.704122003513724e+02 1.735684478502278e+02 1.767241683318421e+02 1.798793898623259e+02 1.830341385403378e+02 1.861884386672808e+02 1.893423129000616e+02 1.924957823884675e+02 1.956488668989379e+02 1.988015849262921e+02 2.019539537947559e+02 2.051059897494788e+02 2.082577080395640e+02 2.114091229935159e+02 
1.949652409823474e+01 2.489963605548807e+01 2.906442010417593e+01 3.288692786949696e+01 3.653303077358785e+01 4.007017366775337e+01 4.353327493692339e+01 4.694292752842158e+01 5.031233172588843e+01 5.365045919570937e+01 5.696367965483505e+01 6.025667164533355e+01 6.353296646351586e+01 6.679528988886914e+01 7.004578585423951e+01 7.328616788374620e+01 7.651782458763564e+01 7.974189496201647e+01 8.295932327889477e+01 8.617089984123885e+01 8.937729173809454e+01 9.257906639081547e+01 9.577670981472146e+01 9.897064094824118e+01 1.021612230157805e+02 1.053487726255068e+02 1.085335671180196e+02 1.117158505504300e+02 1.148958386057743e+02 1.180737226486888e+02 1.212496730973939e+02 1.244238422440461e+02 1.275963666269035e+02 1.307673690359940e+02 1.339369602172300e+02 1.371052403270116e+02 1.402723001792515e+02 1.434382223188460e+02 1.466030819493228e+02 1.497669477374447e+02 1.529298825135089e+02 1.560919438829021e+02 1.592531847618270e+02 1.624136538480301e+02 1.655733960355858e+02 1.687324527814025e+02 1.718908624299090e+02 1.750486605014146e+02 1.782058799488272e+02 1.813625513867171e+02 1.845187032961729e+02 1.876743622083841e+02 1.908295528694951e+02 1.939842983889424e+02 1.971386203731778e+02 2.002925390464278e+02 2.034460733599554e+02 2.065992410910705e+02 2.097520589330043e+02 2.129045425766262e+02 
2.053807350519907e+01 2.601218830194041e+01 3.022129209347523e+01 3.407757685763011e+01 3.775111220852191e+01 4.131131050948566e+01 4.479422282696605e+01 4.822117098888523e+01 5.160585862925629e+01 5.495762246720821e+01 5.828310669727711e+01 6.158720204407705e+01 6.487360749012385e+01 6.814518374587050e+01 7.140418496268929e+01 7.465241585322983e+01 7.789134130606368e+01 8.112216473835721e+01 8.434588529117593e+01 8.756334035389060e+01 9.077523769687421e+01 9.398218010396299e+01 9.718468450033515e+01 1.003831969794671e+02 1.035781047333169e+02 1.067697456151865e+02 1.099584158725578e+02 1.131443764507314e+02 1.163278581697575e+02 1.195090660054069e+02 1.226881826519320e+02 1.258653715047963e+02 1.290407791717226e+02 1.322145375976563e+02 1.353867658718068e+02 1.385575717713978e+02 1.417270530861847e+02 1.448952987595362e+02 1.480623898752699e+02 1.512284005142168e+02 1.543933985003013e+02 1.575574460525135e+02 1.607206003564555e+02 1.638829140668504e+02 1.670444357506436e+02 1.702052102787579e+02 1.733652791733651e+02 1.765246809164961e+02 1.796834512249317e+02 1.828416232956390e+02 1.859992280253745e+02 1.891562942075941e+02 1.923128487093737e+02 1.954689166306765e+02 1.986245214480026e+02 2.017796851441824e+02 2.049344283258592e+02 2.080887703300030e+02 2.112427293206452e+02 2.143963223768584e+02 
2.157805241422647e+01 2.712116369853771e+01 3.137352362025819e+01 3.526291552278830e+01 3.896343974814297e+01 4.254639609411736e+01 4.604892250199886e+01 4.949304083834178e+01 5.289293880303620e+01 5.625830473158700e+01 5.959604764914720e+01 6.291126337674690e+01 6.620781328414515e+01 6.948868899315536e+01 7.275625178898380e+01 7.601239518307469e+01 7.925865847663471e+01 8.249630804222480e+01 8.572639673288518e+01 8.894980810752062e+01 9.216728988944780e+01 9.537947964552569e+01 9.858692474971448e+01 1.017900980840638e+02 1.049894105175584e+02 1.081852209193212e+02 1.113778442639077e+02 1.145675582451426e+02 1.177546087130536e+02 1.209392141740700e+02 1.241215695396456e+02 1.273018492673728e+02 1.304802100076428e+02 1.336567928452421e+02 1.368317252071287e+02 1.400051224935157e+02 1.431770894784119e+02 1.463477215170763e+02 1.495171055910283e+02 1.526853212157405e+02 1.558524412317922e+02 1.590185324967002e+02 1.621836564917866e+02 1.653478698560999e+02 1.685112248574838e+02 1.716737698093257e+02 1.748355494401917e+02 1.779966052224934e+02 1.811569756654216e+02 1.843166965766177e+02 1.874758012964346e+02 1.906343209080942e+02 1.937922844266156e+02 1.969497189689579e+02 2.001066499075721e+02 2.032631010091869e+02 2.064190945605042e+02 2.095746514822044e+02 2.127297914325213e+02 2.158845329014986e+02 
2.261660053836275e+01 2.822683806513109e+01 3.252145097644964e+01 3.644330877119668e+01 4.017039003561459e+01 4.377580896833472e+01 4.729774844946900e+01 5.075890384954656e+01 5.417392909367226e+01 5.755285162890107e+01 6.090283627655316e+01 6.422917727481442e+01 6.753589335263464e+01 7.082610320290129e+01 7.410227227672249e+01 7.736638056822272e+01 8.062003996925689e+01 8.386457836501762e+01 8.710110117190615e+01 9.033053720001419e+01 9.355367338897344e+01 9.677118149645798e+01 9.998363886849776e+01 1.031915447918739e+02 1.063953335037961e+02 1.095953846412911e+02 1.127920317076588e+02 1.159855689874245e+02 1.191762572359533e+02 1.223643283929301e+02 1.255499895120050e+02 1.287334260563358e+02 1.319148046776060e+02 1.350942755715889e+02 1.382719744844395e+02 1.414480244292993e+02 1.446225371613252e+02 1.477956144502747e+02 1.509673491826290e+02 1.541378263195421e+02 1.573071237323373e+02 1.604753129335836e+02 1.636424597187825e+02 1.668086247312585e+02 1.699738639608540e+02 1.731382291853602e+02 1.763017683622739e+02 1.794645259773151e+02 1.826265433552189e+02 1.857878589375090e+02 1.889485085312923e+02 1.921085255325731e+02 1.952679411270961e+02 1.984267844713156e+02 2.015850828557755e+02 2.047428618528738e+02 2.079001454507130e+02 2.110569561745814e+02 2.142133151973539e+02 2.173692424400103e+02 
